"http://www.ibtimes.co.uk/bitcoins-decentralised-structure-threat-miner-51-control-network-1452778";"IB Times";06/16/14;"Bitcoin's Decentralised Structure at Threat from Miner with 51% Control of Network";"sirer,eyal";
"https://uk.news.yahoo.com/cryptocurrency-round-bitcoin-stock-exchange-miners-threaten-decentralisation-145222734.html#qz3I2dD";"Yahoo";06/16/14;"Cryptocurrency Round-Up: Bitcoin on Stock Exchange, Miners Threaten Decentralisation & App Store Wallets";"sirer,eyal";
"http://www.cbronline.com/news/social/mining-pool-in-control-of-bitcoin-hit-by-ddos-attack-4293920";"Computer Business Review";06/16/14;"Mining pool ‘in control’ of Bitcoin hit by DDoS attack";"sirer,eyal";
"http://www.mintpressnews.com/the-51-percenter-bitcoin-apocalypse-is-nigh/192519/";"Mint Press News";06/18/14;"The '51 Percenter' Bitcoin Apocalypse Is Nigh";"sirer,eyal";
"http://m.csmonitor.com/Business/2014/0619/Bitcoin-Bowl-Online-currency-to-sponsor-NCAA-football-game";"CSMonitor.com";06/19/14;"Bitcoin Bowl? Online currency to sponsor NCAA football game";"sirer,eyal";
"http://www.theregister.co.uk/2014/06/19/pow_academics_ko_bitcoin_mining_mammoths/";"The Register";06/19/14;"PoW! Academics KO Bitcoin mining mammoths";"sirer,eyal";
"https://gigaom.com/2014/06/20/this-week-in-bitcoin-is-owning-the-majority-of-mining-power-an-attack-or-an-opportunity/";"GigaOM";06/20/14;"This week in bitcoin: Is owning the majority of mining power an attack or an opportunity?";"sirer,eyal";
"http://www.economist.com/blogs/schumpeter/2014/06/bitcoin";"The Economist";06/23/14;"Losing to Win";"sirer,eyal";"feature"
"http://arstechnica.com/business/2014/07/bitcoin-pool-ghash-io-commits-to-40-hashrate-limit-after-its-51-breach/";"Ars Technica";07/16/14;"Bitcoin pool GHash.io commits to 40% hashrate limit after its 51% breach";"sirer,eyal";
"http://www.coindesk.com/bitcoin-mining-detente-ghash-io-51-issue/";"CoinDesk";07/17/14;"The Bitcoin Mining Arms Race: GHash.io and the 51% Issue";"sirer,eyal";
"http://www.coindesk.com/bitcoin-mining-las-vegas-convention/";"CoinDesk";10/11/14;"Bitcoin Miners Debate Risks and Rewards at Las Vegas Convention";"sirer,eyal";
"http://www.coindesk.com/blockchain-addresses-security-debacle-need-better/";"CoinDesk";12/09/14;"Blockchain Addresses Security Controversy: 'We Need to Do Better'";"sirer,eyal";
"http://cointelegraph.com/news/meet-the-bitcoin-foundations-newest-core-security-auditor-sergio-demian-lerner";"Coin Telegraph";12/11/14;"Meet the Bitcoin Foundation’s Newest Core Security Auditor, Sergio Demian Lerner";"sirer,eyal";
"http://www.newswise.com/articles/macaroons-may-protect-companies-like-sony-from-future-cyber-attacks";"News Wise";12/16/14;"Macaroons Might Protect Companies Like Sony From Future Cyber Attacks";"sirer,eyal";
"https://www.cryptocoinsnews.com/cornell-professor-says-changetip-must-die-strong-point/";"CryptoCoinsNews";12/17/14;"Cornell Professor Says ChangeTip Mist Die: Strong Point";"sirer,eyal";
"http://www.coindesk.com/changetip-ceo-nick-sullivan-wont-sell-user-data/";"CoinDesk";12/18/14;"ChangeTip CEO Nick Sullivan: We Won't Sell User Data";"sirer,eyal";
"https://www.cryptocoinsnews.com/cornell-professor-sirer-blasts-back-asks-changetip-prove-commitment-privacy/";"CryptoCoinsNews";12/30/14;"Cornell Professor Sirer Blasts Back: Asks ChangeTip to Prove Their Commitment to Privacy";"sirer,eyal";
"http://www.coindesk.com/avoid-bitcoin-scams-2015/";"CoinDesk";01/02/15;"How to Avoid Bitcoin Scams in 2015";"sirer,eyal";
"http://www.forbes.com/sites/sarahjeong/2015/01/16/dhs-agent-thought-mt-gox-ceo-was-dpr/";"Forbes";01/16/15;"Was Mt. Gox CEO The Dread Pirate Roberts? The DHS Once Believed It";"sirer,eyal";
"http://www.coindesk.com/searching-for-cryptocurrency-security-standard/";"CoinDesk";01/25/15;"Searching for a Cryptocurrency Security Standard";"sirer,eyal";
"http://www.forbes.com/sites/thomasbrewster/2015/03/27/bitcoin-blockchain-pollution-a-criminal-opportunity/#4f7b29223297";"Forbes";03/27/15;"Bitcoin's Blockchain Offers Safe Haven For Malware And Child Abuse, Warns Interpol";"sirer,eyal";
"http://www.scientificamerican.com/article/bitcoin-based-blockchain-breaks-out/";"Scientific American";04/01/15;"Bitcoin-Based Blockchain Breaks Out";"sirer,eyal";"feature"
"http://www.technologyreview.com/news/536641/a-new-competitor-for-bitcoin-aims-to-be-faster-and-safer/";"MIT Technology Review";04/15/15;"A New Competitor for Bitcoin Aims to Be Faster and Safer";"sirer,eyal";"feature"
"https://www.cryptocoinsnews.com/stanford-professor-developed-faster-securer-bitcoin/";"CryptoCoinsNews";04/21/15;"Stanford Professor Developed Faster Securer Bitcoin";"sirer,eyal";
"http://coinjournal.net/what-is-selfish-mining-and-is-it-a-threat-to-bitcoin/";"Coin Journal";05/14/15;"What is Selfish Mining and is it a Threat to Bitcoin?";"sirer,eyal";
"http://www.coindesk.com/us-government-funds-3-million-cryptocurrency-research-initiative/";"CoinDesk";07/29/15;"US Government Funds $3 Million Cryptocurrency Research Initiative";"all";
"http://cointelegraph.com/news/us-national-science-foundation-awards-3-year-grant-for-cryptocurrency-research";"Coin Telegraph";07/29/15;"US National Science Foundation Awards 3-Year Grant for Cryptocurrency Research";"all";
"https://bitcoinmagazine.com/articles/national-science-foundation-awards-research-grants-science-applications-cryptocurrency-1438296576";"Bitcoin Magazine";07/30/15;"National Science Foundation Awards Research Grants on the Science and Applications of Cryptocurrency";"all";
"http://www.coindesk.com/ethereum-decentralized-app-network-launch/";"CoinDesk";07/30/15;"Ethereum Launches Long-Awaited Decentralized App Network";"sirer,eyal";
"https://www.technologyreview.com/s/540151/bitcoins-dark-side-could-get-darker/";"MIT Technology Review";08/13/15;"Bitcoin’s Dark Side Could Get Darker";"juels,shi";"feature"
"http://www.coindesk.com/core-devs-bankers-and-the-fbi-what-not-to-miss-at-consensus-2015/";"CoinDesk";09/07/15;"Core Devs, Bankers and the FBI: What Not to Miss at Consensus 2015";"sirer";
"http://www.coindesk.com/scaling-bitcoin-day-1-constructive-debate-shines/";"CoinDesk";09/13/15;"Constructive Debate Shines as Scaling Bitcoin Unites Developers";"sirer,eyal";
"http://www.coindesk.com/cornell-research-blockchain-problems-bitcoin-ng/";"CoinDesk";09/18/15;"Researchers Tackle Tomorrow's Blockchain Problems With Bitcoin-NG";"sirer,eyal";
"http://www.newsbtc.com/2015/09/19/bitcoin-ng-tomorrows-bitcoin-under-development-today/";"News BTC";09/19/15;"Tomorrow's Bitcoin in the Works";"sirer,eyal";
"http://www.nature.com/news/the-future-of-cryptocurrencies-bitcoin-and-beyond-1.18447";"Nature";09/30/15;"The future of cryptocurrencies: Bitcoin and beyond : Nature News & Comment";"sirer,eyal";"feature"
"https://www.news.cornell.edu/stories/2015/11/cornell-teams-join-nsf-campaign-cybersecurity";"Cornell Chronicle";11/06/15;"Cornell teams join NSF campaign for cybersecurity";"all";
"https://bitcoinmagazine.com/articles/bitcoin-ng-or-how-cornell-researchers-think-a-radical-redesign-can-solve-bitcoin-s-scaling-issues-1447108649";"Bitcoin Magazine";11/09/15;"Bitcoin NG, or How Cornell Researchers Think a Radical Redesign Can Solve Bitcoin's Scaling Issues";"sirer,eyal";
"https://www.technologyreview.com/s/544431/how-to-spot-bitcoin-inventor-satoshi-nakamoto/";"MIT Technology Review";12/10/15;"How to Spot a Bitcoin Inventor";"sirer";"feature"
"https://techcrunch.com/2015/12/10/satoshi-gulch/";"TechCrunch";12/10/15;"Satoshi Gulch";"sirer";"feature"
"http://www.coinspeaker.com/2015/12/11/craig-wright-is-not-satoshi-nakamoto-says-cornell-universitys-professor/";"Coin Speaker";12/11/15;"‘Craig Wright is Not Satoshi Nakamoto,’ Says Cornell University’s Professor";"sirer";
"https://fr.sputniknews.com/societe/201512151020288022-bitcoin-createur-craig-wright/";"Sputnik";12/15/15;"A-t-on démasqué le créateur du Bitcoin?";"sirer,eyal";
"http://www.bloomberg.com/news/articles/2015-12-17/blockchain-lures-ibm-wells-fargo-to-develop-transaction-network";"Bloomberg";12/17/15;"Blockchain Lures IBM, Wells Fargo for Transaction Network";"sirer,eyal";"feature"
"http://www.linuxfoundation.org/news-media/announcements/2015/12/linux-foundation-unites-industry-leaders-advance-blockchain";"Linux Foundation";12/17/15;"Linux Foundation Unites Industry Leaders to Advance Blockchain Technology";"sirer,eyal";
"http://www.eweek.com/cloud/financial-and-tech-titans-form-open-source-blockchain-project.html";"eWeek";12/17/15;"Financial and Tech Titans Launch Blockchain Project";"all";
"http://www.journaldugeek.com/2015/12/18/decouverte-inventeur-bitcoin-hoax/";"Journal du Geek";12/18/15;"Découverte de l’inventeur du Bitcoin ? Ça sent l’hoax !";"sirer,eyal";
"https://coinreport.net/linux-foundation-gets-corporate-giants-vows-for-blockchain-promotion/";"Coin Report";12/21/15;"Linux Foundation gets corporate giants’ vows for blockchain promotion";"sirer,eyal";
"http://www.coindesk.com/2015-year-of-blockchain/";"CoinDesk";12/22/15;"2015 Was the Year of the Blockchain";"sirer,eyal";
"https://www.technologyreview.com/s/533326/the-startup-meant-to-reinvent-what-bitcoin-can-do/";"MIT Technology Review";12/22/15;"The Startup Meant to Reinvent What Bitcoin Can Do";"sirer,eyal";"feature"
"http://www.coindesk.com/10-must-read-cryptocurrency-research-papers-from-2015/";"CoinDesk";12/27/15;"The Top 10 Cryptocurrency Research Papers of 2015";"all";
"http://spectrum.ieee.org/tech-talk/telecom/internet/fear-and-loathing-in-the-bitcoin-world";"IEEE Spectrum";01/21/16;"Bitcoin Needs (Gasp!) Formal Governance";"eyal";"feature"
"http://www.theregister.co.uk/2016/02/10/crypto_connoisseurs_curl_up_with_princetons_300page_ode_to_bitcoin/";"The Register";02/10/16;"Crypto connoisseurs: Curl up with Princeton's 300-page ode to Bitcoin";"miller";
"https://www.technologyreview.com/s/600781/technical-roadblock-might-shatter-bitcoin-dreams/";"MIT Technology Review";02/16/16;"Technical Roadblock Might Shatter Bitcoin Dreams";"sirer,eyal";"feature"
"http://www.coindesk.com/researchers-redesign-scaling-decentralized-blockchains/";"CoinDesk";02/17/16;"Researchers Argue Radical Redesigns Needed to Scale Decentralized Blockchains";"sirer,eyal";
"http://www.ibtimes.co.uk/blockchain-experts-provide-contrasts-predictions-consensus-protocols-1545929";"IB Times";02/25/16;"Blockchain experts provide contrasts and predictions on consensus protocols";"sirer,eyal";
"http://www.blockcy.com/bitcoin-vault-making-bitcoin-theft-impossible";"Blockcy";02/27/16;"No More Bitcoin Theft With This New Invention Says Professor";"sirer,eyal";
"http://www.newsbtc.com/2016/02/28/bitcoin-covenant-defense-bitcoin-theft/";"News BTC";02/28/16;"The Bitcoin Covenant — Defense Against Bitcoin Theft !";"sirer,eyal";
"https://bitcoinmagazine.com/articles/the-bank-of-england-s-rscoin-an-experiment-for-central-banks-or-a-bitcoin-alternative-1459183955";"Bitcoin Magazine";03/28/16;"The Bank of England’s RSCoin: An Experiment for Central Banks or a Bitcoin Alternative?";"sirer,eyal";
"https://www.news.cornell.edu/stories/2016/04/ithaca-pittsford-score-high-school-programming-contest";"Cornell Chronicle";04/13/16;"Ithaca, Pittsford score in high school programming contest";"sirer,eyal";
"https://www.cryptocoinsnews.com/bitcoin-dev-peter-todd-forced-soft-forks-send-dangerous-message/";"Reuters";04/15/16;"Bitcoin Dev Peter Todd: Soft Forks Send Dangerous Message";"sirer,eyal";"feature"
"http://www.usatoday.com/story/tech/2016/05/02/bitcoin-founder-identified/83813744/";"USA Today";05/02/16;"Australian claims he is the founder of Bitcoin";"sirer,eyal";"feature"
"http://www.wsj.com/articles/craig-wright-claims-he-is-bitcoin-inventor-satoshi-nakamoto-1462182349";"Wall Street Journal";05/02/16;"Craig Wright Claims He Is Bitcoin Inventor ‘Satoshi Nakamoto'";"sirer,eyal";"feature"
"http://www.theverge.com/2016/5/2/11566296/craig-steven-wright-satoshi-nakamoto-bitcoin-proof";"The Verge";05/02/16;"The latest Bitcoin inventor claims don't add up";"sirer,eyal";"feature"
"http://www.foxnews.com/tech/2016/05/02/us-military-proposes-secure-self-destructing-messaging-app.html";"Fox News";05/02/16;"US military proposes secure, self-destructing messaging app";"sirer,eyal";"feature"
"https://www.technologyreview.com/s/601371/will-the-real-satoshi-nakamoto-help-fix-bitcoin/";"MIT Technology Review";05/02/16;"Will the Real Satoshi Nakamoto Help Fix Bitcoin?";"sirer,eyal";"feature"
"http://www.techtimes.com/articles/155533/20160503/australian-computer-scientist-shows-proof-he-is-bitcoin-creator-satoshi-nakamoto.htm";"Tech Times";05/03/16;"Australian Computer Scientist Shows Proof He Is Bitcoin Creator Satoshi Nakamoto";"sirer";
"https://www.salon.com/2016/05/05/bitcoins_self_proclaimed_founder_backtracks/";"Salon";05/05/16;"Bitcoin’s self-proclaimed founder backtracks";"sirer,eyal";"feature"
"http://www.latimes.com/business/technology/la-fi-tn-bitcoin-founder-20160505-story.html";"LA Times";05/05/16;"Bitcoin's self-proclaimed founder says he lacks 'courage' to give more proof";"sirer";"feature"
"http://www.reuters.com/article/us-bitcoin-governance-idUSKCN0XX1WU";"Reuters";05/06/16;"Bitcoin has a governance problem, no matter who created it";"sirer";"feature"
"http://www.lastampa.it/2016/05/06/economia/craig-wright-non-prova-di-essere-nakamoto-ma-il-mistero-si-infittisce-lV9CTvo0xQmNsTngt2hn4K/pagina.html";"La Stampa";05/06/16;"Craig Wright non prova di essere Nakamoto, ma il mistero si infittisce";"sirer,eyal";
"https://au.finance.yahoo.com/news/bitcoin-governance-problem-030107893.html";"Yahoo";05/11/16;"Bitcoin has a governance problem";"sirer";
"http://www.forbes.com/sites/laurashin/2016/05/18/leaderless-company-rakes-in-133-million-new-crowdfunding-rules-allow-startups-to-raise-1-million/#690459f37513";"Forbes";05/18/16;"Leaderless Company Rakes In $133 Million – New Crowdfunding Rules Allow Startups To Raise $1 Million";"sirer,eyal";
"http://www.coindesk.com/amid-huge-fundraise-thedao-sparks-a-public-debate/";"Coindesk";05/18/16;"Public Opinion Split As The DAO Rakes in Ethereum Funding";"sirer,eyal";
"http://www.americanbanker.com/news/bank-technology/smart-contracts-a-tool-for-bank-lawyers-not-a-replacement-1081078-1.html";"American Banker";05/19/16;"Smart Contracts: A Tool for Bank Lawyers, Not a Replacement";"juels";"feature"
"http://www.independent.com/news/2016/may/23/computer-expert-raises-new-concerns-bitcoin-users/";"Independent";05/23/16;"Computer Expert Raises New Concerns for Bitcoin Users";"sirer,eyal";
"https://www.newscientist.com/article/2090656-controversial-software-claims-to-tell-personality-from-your-face/";"New Scientist";05/27/16;"Controversial software claims to tell personality from your face";"sirer,eyal";"feature"
"http://www.coindesk.com/kraken-dao-trading-critics-moratorium/";"CoinDesk";05/27/16;"Kraken to Add DAO Trading as Critics Call for Moratorium";"sirer";
"http://www.nytimes.com/2016/05/28/business/dealbook/paper-points-up-flaws-in-venture-fund-based-on-virtual-money.html?smid=tw-share&_r=0";"New York Times";05/27/16;"Paper Points Up Flaws in Venture Fund Based on Virtual Money - The New York Times";"sirer,eyal";"feature"
"http://spectrum.ieee.org/tech-talk/computing/networks/ethereums-150-million-dollar-dao-opens-for-business-just-as-researchers-call-for-a-moratorium";"IEEE Spectrum";05/28/16;"Ethereum’s $150-Million Blockchain-Powered Fund Opens Just as Researchers Call For a Halt";"sirer";"feature"
"http://bitcoinist.net/the-seven-sins-dao/";"Bitcoinist";05/28/16;"The Seven Sins of the DAO";"sirer";
"http://themerkle.com/a-group-of-researchers-call-for-a-temporary-moratorium-on-dao-proposals/";"The Merkle";05/30/16;"A Group of Researchers Call For a Temporary Moratorium On DAO Proposals – The Merkle";"sirer,eyal";
"http://www.fxnewscall.com/ethereum-problems-for-the-150-million-blockchain-powered-ethereum-fund/1940774/";"Fx News Call";05/30/16;"Ethereum Problems For The $150 Million Blockchain Powered Ethereum Fund? - FX News Call";"sirer,eyal";
"http://www.the-blockchain.com/2016/05/30/ethereums-blockchain-dao-fund-opens-critical-analysis-security-experts/";"Blockchain News";05/30/16;"Ethereum's $150 Million Blockchain DAO Fund Opens To Critical Analysis by Security Experts - Blockchain News";"sirer,eyal";
"http://qz.com/695033/the-dao-security-concerns-funded-by-ether/";"Quartz";05/30/16;"Researchers point to possible security flaws in the DAO, the $150 million virtual-company experiment";"sirer,eyal";
"http://coinjournal.net/slock-security-proposal-dao-vlad-attacks/";"CoinJournal";05/30/16;"Slock.it Submits Security Proposal to The DAO Amid ‘Vlad Attacks’ Concerns";"sirer";
"http://www.econotimes.com/Three-individuals-call-for-a-moratorium-to-prevent-losses-to-the-Ethereum-DAO-215220";"EconoTimes";05/31/16;"Three individuals call for a moratorium to prevent losses to the Ethereum DAO";"sirer,eyal";
"https://www.cryptocoinsnews.com/ethereum-dao-critics-call-for-a-moratorium/";"CryptoCoinsNews";05/31/16;"Ethereum DAO Critics Call for a Moratorium";"sirer";
"http://www.haaretz.co.il/captain/net/.premium-1.2961874";"Haaretz";06/01/16;"DAO";"sirer,eyal";
"http://siliconangle.com/blog/2016/06/01/bitcoin-weekly-2016-june-1-china-influences-20-rise-in-market-value-btc-not-money-case-australia-auctioning-11-5m-in-bitcoins-the-dao-comes-online/";"Silicon Angle";06/01/16;"Bitcoin Weekly 2016 June 1: China influences rise in market value, BTC ‘not money’ case, Australia auctioning $11.5M in bitcoins, the DAO comes online";"sirer";
"http://www.newsbtc.com/2016/06/03/slock-releases-first-version-dao-proposal-framework/";"News BTC";06/03/16;"Slock.it Releases First Version of DAO Proposal Framework";"sirer";
"http://cointelegraph.com/news/social-kapital-goes-further-than-dao-in-security-concerns";"Coin Telegraph";06/06/16;"Social Kapital Goes Further Than DAO in Security Concerns";"sirer";
"http://www.wired.com/2016/06/biggest-crowdfunding-project-ever-dao-mess/";"Wired Magazine";06/06/16;"The Biggest Crowdfunding Project Ever—the DAO—Is Kind of a Mess";"sirer";"feature"
"https://www.technologyreview.com/s/601643/companies-are-stockpiling-bitcoin-to-pay-off-cybercriminals/#/set/id/601637/";"MIT Technology Review";06/07/16;"Companies Are Stockpiling Bitcoin to Pay Off Cybercriminals";"sirer";"feature"
"http://news.softpedia.com/news/companies-are-stockpiling-bitcoin-in-case-they-get-infected-with-ransomware-504987.shtml";"Softpedia";06/08/16;"Companies Are Stockpiling Bitcoin in Case They Get Infected with Ransomware";"sirer";
"http://bravenewcoin.com/news/large-uk-businesses-holding-bitcoin-to-pay-ransoms/";"Brave New Coin";06/09/16;"Large UK businesses are holding bitcoin to pay ransoms";"sirer";
"http://cointelegraph.com/news/fixing-dao-will-take-months-communitys-response-is-crucial";"Coin Telegraph";06/09/16;"Fixing DAO Will Take Months, Community’s Response Is Crucial";"sirer";
"http://www.coindesk.com/dao-can-keep-becoming-next-mt-gox/";"CoinDesk";06/09/16;"Will The DAO Become Ethereum's Mt Gox?";"sirer";
"https://www.news.cornell.edu/stories/2016/06/new-cryptocurrency-introduces-new-risks";"Cornell Chronicle";06/16/16;"New cryptocurrency introduces new risks";"sirer";
"http://www.coindesk.com/the-dao-is-closing-down/";"CoinDesk";06/17/16;"The DAO is Closing Down";"sirer";
"http://www.nytimes.com/2016/06/18/business/dealbook/hacker-may-have-removed-more-than-50-million-from-experimental-cybercurrency-project.html";"New York Times";06/17/16;"A Hacking of More Than $50 Million Dollars Dashes Hopes in the World of Virtual Currency";"sirer";"feature"
"https://next.ft.com/content/591518a0-34df-11e6-ad39-3fee5ffe5b5b";"Financial Times";06/17/16;"‘Ether’ brought to earth by theft of $50m in cryptocurrency";"sirer";"feature"
"http://www.pcmag.com/news/345402/hacker-takes-50-million-worth-of-ether-a-rival-to-bitcoin";"PC Magazine";06/17/16;"Hacker Takes $50 Million Worth of Ether, A Rival to Bitcoin";"sirer";
"http://bitcoinist.net/the-explosion-dao/";"Bitcoinist";06/17/16;"The Explosion of the DAO, Over 3 Million Ether Stolen";"sirer";
"https://www.technologyreview.com/s/601724/80-million-hack-shows-the-dangers-of-programmable-money/";"MIT Technology Review";06/18/16;"$80 Million Hack Shows the Dangers of Programmable Money";"sirer";"feature"
"http://www.wired.com/2016/06/50-million-hack-just-showed-dao-human/";"Wired Magazine";06/18/16;"A $50 Million Hack Just Showed That the DAO Was All Too Human";"sirer";"feature"
"https://www.cryptocoinsnews.com/dao-shambles-wake-call-entire-ecosystem/";"CryptoCoinsNews";06/19/16;"The DAO Shambles is a Wake up Call for the Entire Ecosystem";"sirer";
"http://www.forbes.com/sites/francescoppola/2016/06/20/the-dao-hacking-shows-that-coders-are-not-infallible/#fb044a4125dc";"Forbes";06/20/16;"The DAO Hacking Shows That Coders Are Not Infallible";"daian";
"http://www.zeit.de/digital/internet/2016-06/the-dao-blockchain-ether-hack";"Die Zeit";06/20/16;"Und plötzlich fehlen 50 Millionen Dollar";"sirer";
"http://www.computing.co.uk/ctg/news/2462011/doa-hacker-syphons-off-gbp30m-in-crypto-currency-ethereum";"Computing Magazine";06/20/16;"DAO hacker syphons off £30m in crypto-currency Ethereum";"sirer";
"http://www.cio.com/article/3086207/cloud-computing/a-blockchain-smart-contract-could-cost-investors-millions.html";"CIO";06/20/16;"A blockchain 'smart contract' could cost investors millions";"sirer";
"http://www.zdnet.be/nieuws/182551/hacker-claimt-rechtmatig-bezit-van-53-miljoen-dollar-gestolen-cryptogeld/";"ZDNet.be";06/20/16;"Hacker claimt rechtmatig bezit 53 miljoen dollar gestolen cryptogeld";"sirer";
"http://www.linformaticien.com/actualites/id/40863/la-cryptomonnaie-ether-victime-d-un-piratage-massif.aspx";"L\'Informaticien";06/20/16;"La cryptomonnaie Ether victime d’un piratage massif";"sirer";
"http://www.agoravox.fr/tribune-libre/article/le-detournement-de-50-millions-de-182063";"AgoraVox";06/20/16;"Le détournement de 50 millions de dollars sape à la base l’émule du Bitcoin";"sirer";
"http://www.programmez.com/actualites/piratage-de-thedao-50-millions-de-dollars-virtuels-reellement-derobes-24522";"Programmez";06/20/16;"Piratage de TheDAO : 50 millions de dollars virtuels réellement dérobés";"sirer";
"http://www.haaretz.co.il/captain/net/.premium-1.2981022";"Haaretz";06/20/16;"50 מיליון דולר נשאבו, וב-Dao מגלים את המגבלות של אוטופיה מתוכנתת ";"sirer ";
